Side;Opponent;Round;Number;Attacks;Text
Author;Reviewer_1;2;12;12;We have corrected the sentence to state that SICF is observed when two stimuli are given at or above threshold.
Author;Reviewer_2;2;13;1;We agree with the Reviewer that having a direct comparison with the 50 Hz protocol would have been ‘ideal’ but we have clearly stated the reasons as to why we did not perform such a comparison. First, our primary goal was to describe the effects of a modified 30 Hz iTBS protocol and not to test the relative efficacy of 30 vs 50 Hz bursts. Besides, as we have stated, there is already ample evidence of the effects of 50 Hz/5 Hz in the literature. Second, as we have explained in the limitations, our study was performed in the context of a worldwide pandemic. In this respect, we disagree with the reviewer. The pandemic has and continues to have a major impact on our research activities. Our lab is located in a geriatric hospital setting. For this reason, we had to follow very strict rules regarding who was coming on the premises and how long they would stay. We were allowed to recruit research participants only if they came for a short period and stayed in one room. A comparison between 30 and 50 Hz protocols would have meant having participants come twice (on different days), exposing them each time to risks for COVID. As for the benefits of the 30 Hz protocol, those are clearly stated in the discussion regarding the number of responders and the size of the facilitation.
Author;Reviewer_2;2;14;2;We have added a sentence to clarify that participants were screened for health conditions.
Author;Reviewer_2;2;15;3;We collected more MEPS at baseline to account that variations in excitability are often larger when participants received their first series of TMS pulses (even if they have received some stimuli before collecting data to experience the sensation). Thus, 20 MEPs were deemed adequate to get a reliable estimate of resting corticomotor excitability. Along with the same reasoning, we collected 15 MEPs post iTBS since participants were now more familiar with the sensation elicited by TMS pulse and saved time. As we have explained, we had constraints imposed on us by the local REB to limit the time participants were on-site. The fact that we use 130% rMT for the test intensity also reduced inter-trial variability to provide reliable estimates of corticospinal excitability.
Author;Reviewer_2;2;16;4;Done
Author;Reviewer_2;2;17;5;We have revised the sentence so that abbreviations are defined.
Author;Reviewer_2;2;18;6;Correction done.
Author;Reviewer_2;2;19;7;Correction made.
Author;Reviewer_2;2;20;8;Done
Author;Reviewer_2;2;21;9;We have provided more explanations in the text as to how we used the MTAS software to estimate MT.
Author;Reviewer_2;2;22;10;We have added more details as to how the hotspot was determined?
Author;Reviewer_2;2;23;11;Corrections were made to check for extra spaces.
Reviewer_2;Author;3;1;0;"In line 119, the capital ""a"" changes lower case."
Reviewer_2;Author;3;2;0;In line 226, notice the format of the comma.
Reviewer_2;Author;3;3;0;In line 253, where is the F value?
Reviewer_2;Author;3;4;0;In line 282, the result showed r2 = 0.24, p = 0.03 but it is a difference in Fig. 5.
Reviewer_2;Author;3;5;0;Although you state you defined the rMT in Fig. 1 you did not.
Author;Reviewer_2;4;1;1;Correction done.
Author;Reviewer_2;4;2;2;Correction done.
Author;Reviewer_2;4;3;3;Correction done. The F value has been added.
Author;Reviewer_2;4;4;4;"The coefficient of determination is for the regression analysis and indicates that Lat differences were significant predictors of MEP facilitation. However, as we explained in the text, when participants were sorted into two groups (early and late I-waves), the difference between the two was not significant according to the Mann-Whitney U test.
The coefficient of determination is for the regression analysis and indicates that Lat differences were significant predictors of MEP facilitation. However, as we explained in the text, when participants were sorted into two groups (early and late I-waves), the difference between the two was not significant according to the Mann-Whitney U test."
Author;Reviewer_2;4;5;5;Actually, we did, but it seems that the new figure legend with the correction was not properly inserted when the system reformated the document.
