Side;Opponent;Round;Number;Attacks;Text
Author;Reviewer_3;2;11;11;"The following sentences have been added in the first paragraph of Introduction to mention the base paper and the related work (more references have been added): ""Finding suitable compliant joints [7] can be a key step in designing LEMs. Jacobsen et al. [8] first proposed the design concept of utilizing torsional deflection to obtain out-of-plane motions from planar structures, leading to a new group of compliant joints for LEMs called Lamina Emergent Torsional (LET) joints"". At the beginning of the last paragraph of Introduction: ""In this work, based on the design concept of improving the tensile stiffness of LET joints in Ref. [19], this paper proposed a DL-LET joint by fixing a layer of flexible H18 aluminum foil a LET joint. A theoretical model is derived for the DL-LET joint and verified by FEA and experimental results."""
Author;Reviewer_3;2;12;5;The references have been reformatted according to standard journal format.
Author;Reviewer_3;2;13;7;The references have been reformatted according to standard journal format.
Author;Reviewer_3;2;14;4;We have added more relevant references in this version.
Author;Reviewer_3;2;15;6;We have added more relevant references in this version.
Author;Reviewer_3;2;16;8;We have added more relevant references in this version.
Author;Reviewer_3;2;17;9;We have added more relevant references in this version.
Author;Reviewer_3;2;18;11;We have added more relevant references in this version.
Author;Reviewer_4;2;19;2;The contribution of this work with respect to the relevant work is further described in Introduction (as marked in the manuscript).
Author;Reviewer_4;2;20;3;The theoretical part has been extended in the modeling section (page 3).
Author;Reviewer_4;2;21;4;The modeling section (page 3) has been extended to make it clear how the parameters were obtained.
Author;Reviewer_4;2;22;5;The recommended and other relevant references have been added.
Author;Reviewer_4;2;23;6;Subsection 3.2 has been rewritten to add more details regarding the obtained results
Author;Reviewer_4;2;24;7;The following sentence has been added at the end of first paragraph of Conclusions to clarify disadvantage of DL-LET: “The DL-LET joint is vulnerable to delamination of the two layers.”
Reviewer_1;Author;3;1;1;Thank you for your explanation.
Reviewer_4;Author;3;1;19;The authors answered to all my concern in the second version of the paper. In conclusion the paper deserves to be acceped as contribution in Applied Science journal.
Reviewer_4;Author;3;1;20;The authors answered to all my concern in the second version of the paper. In conclusion the paper deserves to be acceped as contribution in Applied Science journal.
Reviewer_4;Author;3;1;21;The authors answered to all my concern in the second version of the paper. In conclusion the paper deserves to be acceped as contribution in Applied Science journal.
Reviewer_4;Author;3;1;22;The authors answered to all my concern in the second version of the paper. In conclusion the paper deserves to be acceped as contribution in Applied Science journal.
Reviewer_4;Author;3;1;23;The authors answered to all my concern in the second version of the paper. In conclusion the paper deserves to be acceped as contribution in Applied Science journal.
Reviewer_4;Author;3;1;24;The authors answered to all my concern in the second version of the paper. In conclusion the paper deserves to be acceped as contribution in Applied Science journal.
