Side;Opponent;Round;Number;Attacks;Text
Reviewer 5;Author;1;2;0;This information would have been interesting if data on the mood, stress level, general mental health of the owners had also been collected in connection with the pandemic and the links with dog behaviour have been investigated.
Reviewer 5;Author;1;3;0;Therefore, the detailed description of the pandemic is unnecessary and could be moved to the Supplemental material, together with Figure 1.
Reviewer 5;Author;1;4;0;What is surprising though is that 55.7% of the dogs who were reported to show SRB in February (before the pandemic) were clear in October which is good news. However, the authors do not focus on this result and do not explain this finding.
Reviewer 5;Author;1;5;0;L18-20 „Whether dogs showed SRBs or not changed considerably over the months of the study, and one in ten dogs were found to have developed new SRBs in October, that they didn’t show before the pandemic”. Overall, the percentage of dogs showing SRBs decreased during the study, and this should be clarified in the sentence above. 
Reviewer 5;Author;1;6;0;L22 and elsewhere: dogs’ “leaving time” or “leaving hours”. I think this expression is misleading because it is not the dogs that have left home, but the owners.
Reviewer 5;Author;1;7;0;L33 10th instead of “10th”.
Reviewer 5;Author;1;8;0;L45 Separation behaviour, separation-related behaviour, separation distress, separation anxiety terms are used interchangeably throughout the text, although these terms do not necessarily describe the same behaviours. Please provide a clear definition of the behaviour aimed to study and stick to one term.
Reviewer 5;Author;1;9;0;L92 delete the comma after Bowen et al.’s.
Reviewer 5;Author;1;10;0;L92-92 28.5% of dogs reported to have SRPs – this is a much higher number than mentioned in previous studies and needs to be discussed.
Reviewer 5;Author;1;11;0;L118 Materials and Methods.This section (after the Ethics) should begin with the Subjects section.
Reviewer 5;Author;1;12;0;L127-137 The dates of data collections have been already mentioned in L121-126, so there is no need for repeating them. The whole section is not relevant to the main question.
Reviewer 5;Author;1;13;0;L131-132 and elsewhere: (Error! Reference source not found.) This error occurs 7 times in the text, please correct.
Reviewer 5;Author;1;14;0;L148 Please explain why a periof of 7 days were asked to be reported.
Reviewer 5;Author;1;15;0;L165-167 Figure 1. This Figure should be moved to the Supplement material as it tells nothing about the dogs’ behaviour.
Reviewer 5;Author;1;16;0;L216-218 “The text was then coded by two researchers”. I could not find agreement data reported later.
Reviewer 5;Author;1;17;0;L238 Do the authors have information about the Owner demographics? What was the proportion of females? Was there a relationship between age and leaving hours? Or explain why this information has not been used.
Reviewer 5;Author;1;18;0;L232-242 These sections should be moved to the Materials and Methods as a “Subjects” section
Reviewer 5;Author;1;19;0;L232 How many owners have filled in the questionnaire altogether?
Reviewer 5;Author;1;20;0;L232  What was the proportion of owners who did not leave their dog at home before the pandemic?
Reviewer 5;Author;1;21;0;L232 Why were they excluded?
Reviewer 5;Author;1;22;0;L232 What was the proportion of owners who indicated that they would like to participate in the follow-up study?
Reviewer 5;Author;1;23;0;L232 Among them, what was the proportion of owners who has not responded to the request afterward?
Reviewer 5;Author;1;24;0;L278-280 “There were 1,407 dogs who were clear of SRB at baseline in February 2020. When looking at SRB status in October, of 1,187 dogs who were left alone in October, 117 (9.9%) were reported to have shown at least one SRB”. In other words, 1407/1807 (78%) of dogs were clear of SRB in February and 90.1% in October. This is good news, and it is unclear for me why is it reported as bad news.
Reviewer 5;Author;1;25;0;L285 Figure 4. This is a great figure, thank you for including it. However, an explanation would be useful for those readers who are not familiar with this type of depicting.
Reviewer 5;Author;1;26;0;L291 The odds ratio (OR) is 5.38 and not 4.38 in Table 1.
Reviewer 5;Author;1;27;0;L293-295 “The final variable associated with October SRB status was the difference in the number of days dogs were left alone for between the February baseline and lockdown”. OR was 0.81 here. Please explain the relationship between the variables.
Reviewer 5;Author;1;28;0;L298 Table 1 legend: Add what bold indicates.
Reviewer 5;Author;1;29;0;L307 The odds ratio (OR) is 4.97 in Table 1 and not 3.60.
Reviewer 5;Author;1;30;0;L314 Table 2: bold is not used here although it was used in Table 1.
Reviewer 5;Author;1;31;0;L333 table 3: same: bold is not used here.
Reviewer 5;Author;1;32;0;L382 Please refer to Flannigan and Dodman (2001) here (owner’s work schedule affects separation problems). Flannigan, G., & Dodman, N. H. (2001). Risk factors and behaviors associated with separation anxiety in dogs. Journal of the American Veterinary Medical Association, 219(4), 460-466.
Reviewer 5;Author;1;33;0;L395-397 “This value is likely to be an underestimate”.The underestimation has already occurred during the baseline.
Author;Reviewer 1;2;1;2;The content of the two papers Reviewer 1 mentions here focussed on the impact of the pandemic on management changes in dogs and on dog owner experiences at a single time point during the most restrictive ‘lockdown’. The current paper is different to either of these, and indeed any other published paper, in that it focusses on changes in separation related behaviour over time, across two different surveys in a longitudinal cohort
Author;Reviewer 1;2;2;1;The paper is about separation-related behaviour, not about the pandemic. 
Author;Reviewer 1;2;3;3;Yes, this was purposeful, it provides a summary of the aims & methods to introduce the discussion as not everyone reads papers in a linear fashion. We have not made any changes based on this statement.
Author;Reviewer 1;2;4;4;There is a difference between something that is considered to be “well-known” or folk-knowledge and demonstrable evidence. The sentence quoted here is not untrue, or exaggerated, however, if the Editor wishes us to explore this further, we would kindly request the Reviewer provide us with examples of publications where this has been empirically demonstrated, as we have not found any in our own searches.
Author;Reviewer 1;2;5;5;Given the lack of constructive feedback in these statements, no changes have been made based on these comments.
Author;Reviewer 2;2;1;1;Thank you, in line 16 and 32 we have added “when restrictions had eased” to explain why we surveyed in October 2020.
Author;Reviewer 2;2;2;2,3;"Thank you, we have now expanded this to read: “In addition to being a welfare concern for the dog, 
SRBs are often unwanted or problematic for the owner and/or neighbours such as in the case of excessive vocalisation, which may lead to noise complaints, or in terms of house soiling and destruction of property, which may be particularly problematic for people living in rental accommodation. In such cases, these issues may increase risk of relinquishment [7]” (see new lines 56-59)
"
Author;Reviewer 2;2;3;4;"The following text has now been added beginning at line 69: “Whilst the precise reasons for poor adherence to advice for preventing or reducing SRBs have not been documented, it is at least partly attributed to the relative difficulty of adhering to specific aspects of these programmes, with the easier 
pieces of advice followed more often than the parts that take more commitment and consideration [13].”
"
Author;Reviewer 2;2;4;5;Thank you for your comment, I think we were pre-judging that people would think it was just another covid paper, and we are glad to see you agree with us that it is valuable beyond the pandemic. This line has now been deleted. 
Author;Reviewer 2;2;5;6;The findings were all extremely similar, so it felt quite repetitive to discuss them all. We actually had more detail in an early draft then trimmed it out. However, we have now added some more of this detail as requested (see lines 100 to 112), whilst trying to limit repetition. 
Author;Reviewer 2;2;6;7;"We presumed that at some point owners would pop out of the house, to take out the bin or go to the 
garage etc.. Such leaving events are likely to be experienced differently by some dogs, as the owners 
won’t likely give off the same cues as when they leave for an extended period of time, such as picking 
up house keys, or leaving through a different door. This has been explained now in lines 179-83.
"
Author;Reviewer 2;2;7;8;"Thank you, this seemed ok when we submitted it, but must have gone wrong when uploaded but we’ve corrected it now.
"
Author;Reviewer 2;2;8;9;We’ve amended description of the study periods in a few places, including between lines 132-142, which we hope addresses this query now. 
Author;Reviewer 2;2;9;10;One of the other reviewers also commented on this and asked for Figure 1 and much of the text to be moved to the supplemental material, so this has been done now. It’s also further explained in the supplementary material how it links to working and in lines 140-142 in the main text which now explains that many businesses were open again in October.
Author;Reviewer 2;2;10;11;"This was due to the errors you mentioned below. We used the Word automatic referencing and 
somehow that seemed to get broken when the document was uploaded to the online system. It’s 
been done manually now. "
Author;Reviewer 2;2;11;12;"See above.
"
Author;Reviewer 2;2;12;13;"Agreed, this was how we interpreted why the owner was reporting this change. We have rephrased 
this section now."
Author;Reviewer 2;2;13;14,15,16;"Thank you for your review. We have expanded the discussion to address these points, however due 
to another reviewer saying the paper was already too long, we have kept this brief. A section detailing 
relevance to practitioners has been added to lines 545-551."
Author;Reviewer 3;2;1;1;Thank you, this edit has been applied.
Author;Reviewer 3;2;2;2;Yes, this is correct. This is stated in line 232-233 or the original submission, but it seems we omitted it from the Methods section. Thank you for spotting that. Text has been added to lines 198-200 to explain this.
Author;Reviewer 3;2;3;3;"Within the results table (Table 2) the direction of the estimate for this result is negative. Whilst we 
agree that it would be more impactful worded the other way around, we worry that changing the 
way it is described won’t match up to the data as it was coded and reported. We haven’t changed 
this wording for these reasons. "
Author;Reviewer 3;2;4;4;"Yes, and no, depending on your perspective. Whilst this was a significant predictor in the modelling, 
in reality 55% of dogs that were being left again changed from SRB+ to SRB-. So whilst 45% of dogs 
still showed it, a large proportion did not. "
Author;Reviewer 3;2;5;5;"Thank you for these thoughtful comments, we agree that we were a bit overly focussed on the 
results that supported the studies hypothesis and neglected to discuss the findings related to the 
dogs whose SRB appeared to have resolved. The number and percentage are detailed in the results 
section (lines 282-283 of the original submission and 298-298 in this one), but we failed to discuss 
these in the Discussion. We ran two models, one focussing on the dogs who started SRB- to see how 
many changed to SRB+ or remained SRB- and what factors influenced this, and the other focussing 
on dogs that started SRB+ to see what factors influence whether they changed to SRB- or remained 
SRB+. These models therefore, cover the comparisons you suggest (unless we’ve misinterpreted 
your comments). We have now added some discussion of the dogs who began the pandemic SRB+ 
however, as this was lacking from the first version (see the paragraph beginning at line 524). "
Author;Reviewer 3;2;6;6;"Thank you for this comment, we have discussed this further in the Discussion now (see lines 517-
523)"
Author;Reviewer 4;2;1;1;Thank you, we have changed the title to: Impact of changes in time left alone on separation-related behaviour in UK pet dogs
Author;Reviewer 4;2;2;2;Thank you, this edit has been applied.
Author;Reviewer 4;2;3;3;Thank you, this edit has been applied
Author;Reviewer 4;2;4;4;Thank you, this edit has been applied.
Author;Reviewer 4;2;5;5;This is how it was phrased in the survey, so this has not been changed
Author;Reviewer 4;2;6;6;"Thank you, this edit has been applied.
"
Author;Reviewer 4;2;7;7;"It seemed unfeasible to expect a dog to never be left for even a minute or two, for example if the 
owner pops outside to take out the bin or to get something from the garage/shed etc. "
Author;Reviewer 4;2;8;7;"The wording given to the owners is all presented here, and in the supplementary material. No further 
definitions for behaviours or vocalisations were given. Pined, whined and cried were all mentioned, as 
all are words owner tend to use to describe similar dog vocalisations. As with all owner awareness of 
SRBs, it is fundamentally challenging unless they use recording equipment to view their dogs when 
they leave them or are otherwise able to view their dogs when alone such as by looking through a 
window. As this is a limitation of the method used, the appropriate place to mention this would be in 
the Discussion, not the Methods, so we have not discussed this limitation there. "
Author;Reviewer 4;2;9;8;"The wording of the question asked about the dog being left alone, without human company (see line 
173), so it applied to anyone, and specifically meant when no-human was present in the house with 
the dog. "
Author;Reviewer 4;2;10;9;"This has now been explained, however this section has been moved entirely to the supplementary 
material on request of other reviewers. "
Author;Reviewer 4;2;11;10;"Not strictly speaking, no. Dogs who were not left in February were excluded from the analysis. So, 
whilst there are 0 of them, that’s because of methodological choice not because there weren’t any 
dogs left alone. A note explaining this has been added to the figure legend. "
Author;Reviewer 4;2;12;11;There were issues in the figure referencing when we uploaded the manuscript to the submission system. This has now been corrected.
Author;Reviewer 4;2;13;12;"For some reason I was convinced I’d read it was optional for longer discussions, but having double 
checked, you are indeed correct. Thank you. A brief conclusion section has now been added. "
Author;Reviewer 4;2;14;13;"Thank you, we have corrected the typo.
"
Author;Reviewer 4;2;15;14;Thank you, we have corrected the typo
Author;Reviewer 4;2;16;15;Thank you, this seemed ok until the manuscript was uploaded but we’ve corrected it now
Author;Reviewer 4;2;17;16;"Thank you, we’ve corrected the typo.
"
Author;Reviewer 4;2;18;17;This has been corrected
Author;Reviewer 4;2;19;18;"Thank you, we’ve corrected the typo.
"
Author;Reviewer 5;2;1;1,2,3;"Thank you for your comments. The detail was provided to anchor the study in the background of what 
was occurring at the time, but we agree it is not necessary to the reader to see in the main text. These 
details and Figure 1 have been moved to the Supplementary material. "
Author;Reviewer 5;2;2;4;"We agree this was completely missed from the Discussion. It wasn’t intentional, we were just overly 
focussed on the results that related to the research hypothesis. Discussion around this has been 
added now to lines 524-544."
Author;Reviewer 5;2;3;5;"Agreed, we have altered this part of the simple summary and abstract and included discussion of this 
in lines 539-544 now as well as into the conclusions, thank you."
Author;Reviewer 5;2;4;6;"Thank you! Leaving time has been changed throughout to ‘time left alone’
"
Author;Reviewer 5;2;5;7;"Thank you, we’ve corrected the typo.
"
Author;Reviewer 5;2;6;8;"Thank you for pointing this out. We define SRB in the opening lines of the Introduction (45-50), 
however you are right that in places the terms can get confusing. Section 3.7.3. details behaviours 
owners reported as associated with separation, that are not what class as SRBs. Those were names 
‘other’ separation behaviour but this has now been clarified, hopefully, by remaining the section 
‘Other’ separation-linked behaviour, and then in the text it is now stated they are not SRBs. The term 
‘separation anxiety’ was used in the introduction where it referenced a study that used that specific 
term. This has now been put into quote marks to be clear it is their term, not ours. The one mention of 
separation-distress has also now been changed. "
Author;Reviewer 5;2;7;9;"Thank you, we’ve corrected the typo.
"
Author;Reviewer 5;2;8;10;This has now been discussed further in lines 98-100.
Author;Reviewer 5;2;9;11;This has now been moved to the beginning of the methods section. 
Author;Reviewer 5;2;10;12;Agreed, this has been amended and condensed, thank you.
Author;Reviewer 5;2;11;13;Thank you, this seemed ok until the manuscript was uploaded but we’ve corrected it now
Author;Reviewer 5;2;12;14;"We asked about the dogs’ management and behaviour over the previous 7 days so as to limit recall 
bias and anchor the data to a specific snapshot of time, rather than being more general. This was first 
asked for the first survey which was specifically looking at changes in management and behaviour 
during the strict lockdown period, so needed to be time specific. Questions were then repeated in the 
follow-up survey. Wording has been added to lines 165-169 now to clarify this."
Author;Reviewer 5;2;13;15;This has been done now.
Author;Reviewer 5;2;14;16;"Thank you for spotting this, we have updated both the methods (L243-247) and results section (L370-
374) with further detail of inter-rater reliability checks."
Author;Reviewer 5;2;15;17;"At the end of survey 1 there was the option for people to provide their demographic details, which not 
everyone did. This was done to conform to GDPR by asking only the most necessary questions. 
Given that the research question here is related to the dogs’ behaviour change over time versus 
leaving hours, it wasn’t deemed relevant to include analysis of the owner demographics. "
Author;Reviewer 5;2;16;18;"This has now been done.
"
Author;Reviewer 5;2;17;19,20,21,22,23;"For the purpose of this study it was required that we had baseline data on the dogs’ leaving behaviour 
so that we could classify them as SRB+ or – before the pandemic began. Owners of dogs who were 
not left alone in a typical week in February, were not asked about their dogs’ separation-related 
behaviour, so we did not have these data for them which is why they were excluded. New text has 
been added to the Subjects section of the methodology to explain how many owners answered the 
follow up questionnaire, the response rate and what percentage and number of dogs were not left 
home alone before the pandemic. The new section beginning at line 146 now reads: “A total of 2,425 
people completed the follow-up survey for the same dog they scored in the original survey (a 51.9% 
response rate), of which 2,285 had previously provided data to indicate whether their dog was left 
alone or not in February 2020. Of these, 15.3% dogs (n=305) were not left alone at all in an average 
week in February, and as such, these dogs did not have baseline data for their behaviour when left so 
were excluded from further analysis.” Additionally, the number of people we emailed the invitation to 
(n=4,670) has been added to line 139.
"
Author;Reviewer 5;2;18;24;"For the 1407 dogs who were clear of SRB in February, they changed from being 100% clear to being 
90.1% clear, with 1 in 10 of these dogs developing SRB they didn’t have previously. However, 
because of the dramatic improvement seen in the dogs that had SRB before the pandemic, the 
overall prevalence of SRB in the population decreased from 22% in February, to 17.2% in October 
(reported in the paragraph above). The numbers have been clarified in this section to help future 
readers, and additional discussion has been added around the overall decrease in SRB prevalence in 
both the abstract and in the discussion (lines 524-544).
"
Author;Reviewer 5;2;19;25;"Thank you, we’re glad you liked it! Further explanation to help interpret the figure has now been 
added.
"
Author;Reviewer 5;2;20;26;"Thank you for spotting that!
"
Author;Reviewer 5;2;21;27;"This was explained further down in the section on the multi-variable model, but I have now moved the 
explanation to here, where it’s first mentioned and added some additional text also."
Author;Reviewer 5;2;22;28;Thank you, this has been added now. 
Author;Reviewer 5;2;23;29;"Thank you! Looks like I read the z-value when I was typing. I promise this has been proof read, but it’s 
so easy to miss things, thank you so much!
"
Author;Reviewer 5;2;24;30;Since there were no non-significant variables it wasn’t necessary to distinguish the results. 
Author;Reviewer 5;2;25;31;This has been corrected, thank you.
Author;Reviewer 5;2;26;32;"Thank you for this, we were familiar with the paper but had missed that link. New text has been added 
here now to discuss this. "
Author;Reviewer 5;2;27;33;Agreed, this has been explicitly stated here now. 
Reviewer 1;Author;3;1;0;Manuscript has been slightly improved, but my comments were not included. My final decision: reject
