Side;Opponent;Round;Number;Attacks;Text
Reviewer_3;Author;1;2;0;The characterisation of third sector governance is too crude.
Reviewer_3;Author;1;3;0;Given the inclusion of Coule's paper, I would have already expected more sensitivity to divisions unitary and pluralist theories of governance but by reviting this (and reading Turnbull's Cornforth's and Ridley-Duff's precursor to Coule's work), this should be adequately addressed.
Reviewer_3;Author;1;4;0;I just can't agree that third sector governance is derived from for-profit principles.
Reviewer_3;Author;1;5;0;Certainly, some description of the process by which the case study was developed (sources used, data collection techniquies, analysis techniques) are needed to be publishable.
Reviewer_3;Author;1;6;0;The framework for this section exists but feels a bit superficial and under-developed. I think it needs linking back to the findings more clearly and to be elaborated and slightly more length (cut some literature if needed to stay within the word length limits).
Reviewer_3;Author;1;7;0;Lastly, the discussion and conclusions need to stick to contributions to theory / research practice and refrain from commenting on wider issues without adequate justification.
Author;Reviewer_3;2;18;1;Agreed.
Author;Reviewer_3;2;19;2;I agree with your critique. I have adjusted accordingly.
Author;Reviewer_3;2;20;3;Note that throughout the document I incorporate Coule's unitary pluralist dimensions
Author;Reviewer_3;2;21;4;Agreed and accounted for.
Author;Reviewer_3;2;22;5;Agreed. I misrepresented the analysis. It is not a case study, but instead an cursory archival analysis and exploration, utilizing secondary sources.
Author;Reviewer_3;2;23;6;Agreed. The Analysis, Discussiom, and Conclusion sections are more fleshed out.
Author;Reviewer_3;2;24;7;Agreed, and accounted for.
Reviewer_4;Author;1;1;0;I do not understand the purpose of the paper.
Reviewer_4;Author;1;2;0;The author is mixing up several concepts and ignore the abundant literature on governance in nonprofits not dealing with the agency theory.
Reviewer_4;Author;1;3;0;The style is more journalistic and free opinion than rigourous research.
Reviewer_4;Author;1;4;0;Public enterprises, third sector cooperatives are all mixedup.
Reviewer_4;Author;1;5;0;The conceptual framework is not clearly presented and I do not see what are the contributions except some free statements at the end not really related to the analysis.
Author;Reviewer_4;2;25;1;I hope that the revisions in the abstract an introduction better clarify the purpose.
Author;Reviewer_4;2;26;2;Agreed. I accounted for this throughout the document. Terminology is used in a definitionally consistent manner.
Author;Reviewer_4;2;27;3;Note that I adjusted the paper, and recalibrated it from a case study, to a discussion paper that utilizes an archival analysis of secondary sources.
Author;Reviewer_4;2;28;4;Noted and accounted for throughout the document.
Author;Reviewer_4;2;29;5;Acknowledged. I cleaned and honed the Introduction, and added a more robust Conclusion.
Reviewer_1;Author;3;1;0;However, I cannot see how chapter 2.2. is a sub-theme under the Ostrom Principles? If they are - the connection need explainnig. If they are not, the main headling Chapter 2 should be reformulated again.
Reviewer_1;Author;3;2;0;I still miss a source reference at the bottom of page 9 (Rochdale Society)
Reviewer_1;Author;3;3;0;On top of page 11 there is still no examples of adversarial effects removed by co-operative.
Reviewer_1;Author;3;4;0;The author openly acknowledges that the basis for a complete picture is lacking. I do not expect the complete picture, but should have comments on limitations and to what degree the conclusions and learnings are possible to generalize.
Reviewer_1;Author;3;5;0;"Conclusion: middle of page 16: ""we cannot know the motivations behind.."" Have you tried to talk to them? I believe it is possible to get to know."
Reviewer_1;Author;3;6;0;"Low on page 16: ""The ownership becomes absentee, ..."" This is in the case of co-operative?"
Author;Reviewer_1;4;1;1; I have changed the headings for these sections to better reflect the content.
Author;Reviewer_1;4;2;2;This is general knowledge, thereby not necessitating a reference. If the reviewers disagree, I would add a reference.
Author;Reviewer_1;4;3;3;I have added commentary about moral hazard and information asymetries.
Author;Reviewer_1;4;4;4;Agreed. I have added additional elaboration.
Author;Reviewer_1;4;5;5;Commentary added, nothing the need for additiona interogation.
Author;Reviewer_1;4;6;6;Commentary added for further clarity.
