Side;Opponent;Round;Number;Attacks;Text
Author;Reviewer 2;2;1;1;"As the referee suggested, we have added data for the bending elasticity modulus of another
 lipid type—POPC lipid membrane. Also, we have added a new figure (Figure 3)."
Author;Reviewer 2;2;2;2;"A number of improvements of the experimental procedure for the thermally induced shape
 fluctuation method were used in this study: the stroboscopic illumination was improved on several steps
 to achieve a better experimental conditions; a thermostatic stage was used to set and control a constant
 temperature, the analysing procedure was improved by adding strict objective criteria for qualification
 of the vesicle as a whole as well as for acceptance or rejection of a given contour of the sequence of
 recorded images and the white noise contribution to the amplitudes of thermal shape fluctuations was
 R3
 evaluated and taken into account. We have given short description of the improvements made and for
 each of them cited the corresponding articles for detailed explanation. (Lines 181–184; 187–193)."
Author;Reviewer 2;2;3;3;"SOPC was chosen as both lipid types have transition temperature far below the temperature
 at experiments. In the revised version, we measured the bending modulus for another lipid type (POPC),
 measured and analysed by the same method for the same experimental conditions"
Author;Reviewer 2;2;4;4;We have corrected the wrong number
Author;Reviewer 2;2;5;5;"The aim of the present study was to obtain the bending elasticity modulus of the archaeal
 membrane at fixed temperature (27 degrees C) far above the phase transition temperature. We have not
 measured the temperature dependence of the bending constant"
Author;Reviewer 2;2;6;6;"In this work we present the bending elasticity modulus of archaeal lipid membrane in pure
 water environment. We added the details concerning the water purification (Lines 173–175).
 In other works the influence of different admixtures in the aqueous solution around the membrane was
 studied and the values depending on the type and the concentration of it for given lipid were reported.
 As the referee suggested we added such information with the corresponding references in the
 introduction section (Lines 57–60)."
Reviewer 1;Author;3;1;0;"It is also not clear about the “thermally induced shape fluctuations”, such as the temperatures and
 incubation length and etc., especially this is a hyperthermophilic archaeal membrane vesicle, which
 would be expected to be more thermostable than those eukaryotic ones.
 The observed fluctuations of the membrane do not destabilize it. However, the comment of the
 reviewer is notable and we state in the conclusion of the manuscript (Lines 229–232) that at room
 temperature the thermophilicity is not necessarily related to the bending elasticity."
Reviewer 1;Author;3;2;0;"If only measured at one temperature, how would it be possible to draw a conclusion with “thermally
 induced shape fluctuations”?"
Reviewer 1;Author;3;3;0;Is it possible to do the measurement at elevated temperatures
Reviewer 1;Author;3;4;0;Would kc be temperature dependent? If yes, what would be the valid range
Reviewer 1;Author;3;5;0;"The photo added merely shows the shape, but is it possible to show a few time related changes of the
 shape at different temperatures"
Reviewer 1;Author;3;6;0;The numbering from Lines 306–307 may not be correct as there are two 2.2
Reviewer 2;Author;3;1;0;"The manuscript was thoroughly revised according to reviewer’s suggestions and comments. Now this
 revised manuscript can be acceptable for publication"
Author;Reviewer 1;4;1;1;"We thank the reviewer for further comments and hope that we can clarify the issues as given
 below. We have made changes in the manuscript (marked red) and added one new reference (ref. [35])."
Author;Reviewer 1;4;2;2;"In principal in order to obtain elastic constants you need to apply force and measure the
 deformation that this force causes. If we want to obtain the bending elasticity of lipid vesicle we need a
 force with a very small power. In the case of thermally induced shape fluctuations as a force we use the
 Brownian (thermal) motion of water molecules, bombarding the membrane. This force is stochastic (we
 do not know its instant value), but the mean value of it is proportional to the temperature. As a result of
 this stochastic bombardment the lipid vesicle deforms (changes its shape or fluctuates). We acquire a
 big amount of pictures of fluctuating vesicle in order to get the mean value of the deformation that our
 force causes. To extract mean we need to have stationary conditions over the time, so the mean is taken,
 that is why it is really important to have constant temperature throughout the experiment."
Author;Reviewer 1;4;3;3;"Using our experimental system we can measure bending elasticity also at higher
 temperatures (up to approximately 40 degrees C)."
Author;Reviewer 1;4;4;4;"The bending elasticity modulus depends on the temperature below and near the phase
 transition temperature, but far above the phase transition temperature (this is the case in our experiment)
 the bending elasticity modulus is practically constant. See: Temperature and Chain Length Effects on
 Bending Elasticity of Phosphatidylcholine Bilayers. Fernandez-Puente, I. Bivas, M. D. Mitov and P.
 Meleard, Europhys. Lett., 28, 181 (1994). We have added this text to the Discussion (Lines 234–237)
 and also added the reference to the reference list (ref. [35])."
Author;Reviewer 1;4;5;5;"It is not a problem for us to make pictures of a fluctuating vesicle at different temperatures,
 but these photos would not be related to the manuscript"
Author;Reviewer 1;4;6;6;"We thank the referee for pointing to negligent mistakes in numbering. We have corrected
 wrong numbering of subsections"
Author;Reviewer 2;4;1;1;As I understand the referee had no further comments
