Side;Opponent;Round;Number;Attacks;Text
Reviewer_2;Author;1;2;0;"Relatedly, it would have been helpful to have more explanatory titles for the plots--eg ""Differential correlation between methods across levels of FM"". And, the meaning of the trend line was very counter-intuitive, so an interpretive note under the plots would have been helpful. (E.g., ""A positive trend indicates increasing underestimation of FM at high FM levels; a negative trend indicates increasing overestimation of FM at high FM levels."
Reviewer_2;Author;1;3;0;There is no description of the race and ethnic composition of the sample. I am not well-versed in the ethnic composition of Mexico, however, would it be helpful to know the degree of representation of, for example, youth who are Black, of Indigenous ancestry, and of European ancestry? Or are there other ethnic or cultural groups that should be represented?
Reviewer_2;Author;1;4;0;I didn't understand why the data differed between Table 1 and Supplementary Table 1. Why did Ns (and means/SDs) differ?
Reviewer_2;Author;1;5;0;Not all abbreviations are listed for the table footnotes (FFM, D2O, DXA, LM, BV, ADP)
Author;Reviewer_1;2;1;1;The second part of this analysis, titled: “Body composition assessment in Mexican children and adolescents. Part 2: Cross-validation of three bio-electrical impedance methods against dual X-ray absorptiometry for whole-body and regional body composition”, has already been accepted by Nutrients #1604578. The two analyses were conducted on the same children’s database and closely complement each other. As the accepted manuscript already includes the phrase ‘Part 2’ we prefer to keep ‘Part 1’ here
Author;Reviewer_1;2;2;2;Changed, line 19
Author;Reviewer_1;2;3;3;Corrected, we adjusted this paragraph together with the next one to give a clearer explanation of the motivation of this study.
Author;Reviewer_1;2;4;4;We have adjusted accordingly. We hope now we can give a clearer explanation about the motivation of this study
Author;Reviewer_1;2;5;5;Clarified in lines 164.
Author;Reviewer_1;2;6;6;The data used was total body with head, as recommended for the ISCD when using DXA for body composition instead of for bone densitometry. We clarified and referenced this in the text, lines 204-208.
Author;Reviewer_1;2;7;7;This was a typo, we corrected it. Line 260.
Author;Reviewer_1;2;8;8;Corrected.
Author;Reviewer_1;2;9;9;We corrected (lines 287-288).
Author;Reviewer_1;2;10;10;Indeed, it was like that. We have changed it to show only the data of the 288 subjects (without the 5 outliers).
Author;Reviewer_1;2;11;11;This was because of the inclusion of the 5 outliers in table 1, which has been corrected.
Author;Reviewer_1;2;12;12;We have added this in supplementary table as S table 1.
Author;Reviewer_1;2;13;13;Added, the analysis was for the total sample and by subgroups by age and sex, line 287
Author;Reviewer_1;2;14;14;We have corrected as recommended. Table 4 sent to supplementary material as supplementary table 3.
Author;Reviewer_1;2;15;15;Corrected.
Author;Reviewer_1;2;16;16;Changed as supplementary figure 3.
Author;Reviewer_1;2;17;17;Changed
Author;Reviewer_1;2;18;18;We have stated in the conclusion that while individual methods show bias relative to the 4-component reference, the high correlations indicate that all the methods perform well in ranking individual children as having high or low FFM and fat mass. This ranking is itself very valuable in routine clinical care, particularly for longitudinal assessment. We have provided new evidence for the Mexican population that all the methods have utility for this purpose. Furthermore, some of the biases for individual methods can be resolved by the publication of method-specific reference data, whereby all data can be converted to method-specific z-scores. Publishing such reference data is a further aim of our project.
Author;Reviewer_2;2;19;1;Added
Author;Reviewer_2;2;20;2;Added to supplementary figure 1 and main figures 1 and 2
Author;Reviewer_2;2;21;3;Specified in limitations lines 993-997. Important to say is that ~89% of Mexican population is Hispanic. Only 6.6% belong to indigenous population and 5.9% to Afro-Mexican ethnic groups.
Author;Reviewer_2;2;22;4;Corrected. In the previous version we put data of the whole sample of 293 subjects (including 5 outliers that should not been there). We have corrected the data, and now we only present data on the 288 subjects for both tables.
Author;Reviewer_2;2;23;5;Added to table 1.
