Side;Opponent;Round;Number;Attacks;Text
Reviewer 2;Author;1;7;0;"Fault and surface drainage network mapping (tectonic geomorphology). The drainage network
was extracted automatically. It is not clear if the “simplified” drainage network shown in Figure 2 was
also extracted automatically.
The data is summarized in Figure 8 (see also comments to Figure 8 below). It is not clear if the
surface drainage network line dataset is based on the “unfiltered” or “simplified” data shown in Figure
2. Since n=130, one can assume the latter. It is however not made clear how this “simplified” network
was generated, but there appear to be a substantial number of instances where the “simplification”
provides apparent mismatches with the original data (see examples included in comments to Figure 2
below). The accuracy of the resulting plot can therefore be questioned. If the “simplified” network was
generated automatically, I encourage the authors to do a manual QC of the results."
Reviewer 2;Author;1;8;0;"Line 303: “We reviewed the seismic data in detail at the intersections with north-northwest trending
lineaments observed on the magnetic dataset (Figure 4).” No such lineaments are shown in Figure 4."
Reviewer 2;Author;1;9;0;"Line352: “However, the elevated helium concentrations show no systematic pattern of increase with
flow distance (as expected for in-situ production along the flow path) but a rather patchy regional pattern (Figure 8).” This should refer to Figure 9."
Reviewer 2;Author;1;10;0;Line 582. Link for supplementary materials does not work.
Reviewer 2;Author;1;11;0;"Figure 1A.
-Add scale"
Reviewer 2;Author;1;12;0;-Add colour scale for map (depth).
Reviewer 2;Author;1;13;0;-Well- and fault-labels largely illegible. Consider removing labels not referred to in the text.
Reviewer 2;Author;1;14;0;"-Poor visual discretization of main surface fault traces and Post Wilton geophysical faults (maybe use
different colour for the two?)"
Reviewer 2;Author;1;15;0;- Replace white labels with black lettering with no labels and white lettering.
Reviewer 2;Author;1;16;0;"Figure 1B
-Consider adding a small inset table or schematic to showing the Cambrian Limestone Aquifer stratigraphy in the Georgina, Daly and Wiso basin. Although this is described in the caption, it is not easy to grasp for someone not familiar with the stratigraphy in the area without spending time some time with paper and pencil."
Reviewer 2;Author;1;17;0;"Figure 2
-Poor quality figure (low resolution) in the version available to the reviewer."
Reviewer 2;Author;1;18;0;- Very, very overloaded figure, screen-dump from a mapping programme?
Reviewer 2;Author;1;19;0;-Consider splitting into several maps, e.g. one showing unfiltered + simplified drainage network, and one showing faults).
Reviewer 2;Author;1;20;0;-How the authors arrive at the simplified drainage network is not very clear
Reviewer 2;Author;1;21;0;"Figure 3
-Very small/illegible typeface on map coordinates – consider simplifying scales and use larger typeface."
Reviewer 2;Author;1;22;0;-Replace the white label with black typeface with plain white typeface.
Reviewer 2;Author;1;23;0;"Figure 4
-Poor quality figure (low resolution) in the version available to the reviewer."
Reviewer 2;Author;1;24;0;- Replace white labels with black typeface with white typeface.
Reviewer 2;Author;1;25;0;-Many well-name labels are hard difficult to read/illegible. Consider replacing well names on the map with numbers at the well position (white circles, black typeface) and add a table in the legend listing number and corresponding name of the well.
Reviewer 2;Author;1;26;0;-Thin grey seismic lines are not explained in the legend or caption. Why are these not classified in terms of signal quality?
Reviewer 2;Author;1;27;0;-The outline of the Eastern and Western Beetaloo Basin in Figure 3 and 4 should be kept identical in order to position Figure 6 A, B and C in relation to the seismic lines shown in Figure 4. Alternatively the position of Figure 6 A, B and C should be indicated in Figure 4 as well as Figure 3.
Reviewer 2;Author;1;28;0;Figure 5. Consider adding isochore maps for intervals between interpreted reflectors. These often highlight tectonic accommodation space creation better than maps.
Reviewer 2;Author;1;29;0;Figure 6 Add scale(s).
Reviewer 2;Author;1;30;0;"Figure 7. Very poorly designed map (screen-dump?). Reviewer copy is also poor resolution.
Clean up the legend:
a) Remove underscores"
Reviewer 2;Author;1;31;0;b) Correct use of small caps, large caps in labels.
Reviewer 2;Author;1;32;0;"c) Correct spelling (e.g. frameworkboundaries to framework boundaries; populated places to Populated places/(Settlements?); PossibleFluidEscapeFeatures to Possible fluid-escape features etc. )."
Reviewer 2;Author;1;33;0;d) Explain/improve labels (what do you mean by “ntspr_2M_gw”? “Coast_10million”? “frameworkboundaries”? “State_Borders_10million”. Amend labels or explain in caption.
Reviewer 2;Author;1;34;0;e) Several items in the legend appear to have the same or very similar signatures.
Reviewer 2;Author;1;35;0;"Clean up map:
Not possible to differentiate post-Wilton fault types properly in the figure."
Reviewer 2;Author;1;36;0;Could not find “Coast_10million”, “frameworkboundaries” or “State_Borders_10million” on the map. If these items are present, please use a more contrasting signatures to make it more visible. If they are not present on the map, remove these items from the legend.
Reviewer 2;Author;1;37;0;Consider replacing the purple outline of the eastern and western sub-basin with light grey shading.
Reviewer 2;Author;1;38;0;Consider using the most prominent colour (red) for the possible fluid escape features as this is the key element of the map. Bright green might also bee an option.
Reviewer 2;Author;1;39;0;Not possible to differentiate “ntspr_2M_gw” (whatever that is) and “PossibleFluidEscapeStructures” (same colour).
Reviewer 2;Author;1;40;0;"The link between interpreted faults and fluid or gas escape features is a key feature of this figure. The
map differentiates between “BaseCambrian seismic faults”, Post-Wilton “Strike-slip” and “Reverse”
faults, and “FAULTS”. The categorization is not adequately explained (e.g. what differentiates
“FAULT” from a “BaseCambrianSeismic fault”?)"
Reviewer 2;Author;1;41;0;Consider adding a simple conceptual sketch highlighting the stratigraphic position of the different faults (and possible fluid escape structures– this would also help visualizing which stratigraphic intervals the potential fluid escapes originate from and which stratigraphic intervals are potentially connected along potential fault-related fluid flow pathways.
Reviewer 2;Author;1;42;0;Figure 8. Please provide a more informative caption to what these plots show. What is included in the “Drainage and structural lineament analysis” plot?
Reviewer 2;Author;1;43;0;Figure 9. Poor resolution in the copy provided for the review. Consider using higher contrast colours or thicker lines to highlight different faults on the map.
Author;Reviewer 1;2;1;2;The colour refer to the SEEBASE depth to basement, the legend has been added
Author;Reviewer 1;2;2;3;Thanks, the figure have been entirely revisited and divided into four subfigures.
Author;Reviewer 1;2;3;4;The figure has been redrawn and the magnetic lineaments indicated
Author;Reviewer 1;2;4;5;"Thank you. We hesitated on this point but decided to keep the figure in as the quality of the seismic in the
shallow level is really crucial to the discussion. We need to know if the interpretation is reliable, especially in this shallow zone that is not well imaged by this type of data. A
misinterpretation can led to the targeting of circulation pathways that are in fact only artefacts."
Author;Reviewer 1;2;5;6;done
Author;Reviewer 1;2;6;7;We removed the seismic interpretation of figure 7G (cross) that were misleading the reader and add the interpretation of the fluid leakage features on the images
Author;Reviewer 1;2;7;8;done, we also totally revisited this figure as to have a cleared output.
Author;Reviewer 1;2;8;9;"this is due to the different seismic acquisition technics and processing applied in each survey
as well as the fact that our interval of interest is shallow and not fitting with the interval of
interest the companies tried to best image with those datasets”"
Author;Reviewer 1;2;9;10;We added “as the presence of fluid or gas can locally alter the seismic signal'.
Author;Reviewer 1;2;10;11;Done.
Author;Reviewer 1;2;11;12;"We added: “We define as recent tectonic activity the events that are recorded at the surface and can alter the surface with active tectonic features, such as modifications of the drainage
system”"
Author;Reviewer 1;2;12;13;"Radon cannot give this information since with the short half-live of 3.8days it's signal comes
only from the direct vicinity of the sampled location. Stable isotopes of water could in
principle do this if there is a geothermal signature on them (such as plotting far left to the
meteoric water line - see inset in Figure 1 of McIntosh and Ferguson, 2020 – Geophysical
research Letter) - but we have not seen such a signature. We may mention that in the text -
but for such a signature to be discernible the bulk of the water needs to be geothermal, and
what we see is only a small admixture."
Author;Reviewer 2;2;1;4;The revisited figure 43 is now providing this information
Author;Reviewer 2;2;2;5;Thank you, the details comments on those figures have been followed and new figures are provided
Author;Reviewer 2;2;3;6;"There is no other reference to date to the ""primary documentation"" but the link to the data (they
should now be online) which are in the fact sheets."
Author;Reviewer 2;2;4;7;"We have redone the figure 2 and added explanations on the process (see reply to comments on
figure 2). Figure 8 should now be easier to read
The surface drainage network line dataset was indeed based on the simplified (n=130) network
following the following approach: Small segments with less than 10 nodes were automatically
removed in SKUA (Paradigm/Emerson Trademark) and one iteration of smoothing was applied that
further removed small irregularities without changing the overall orientation of major drainage lines.
This output was then overlayed upon satellite and magnetic images where lineaments are evident for
checking and quality control. In this process, minor mismatches of the automated simplified lines
were removed and small drainage segments were connected along major lineaments for further
simplification and reduction of the dataset."
Author;Reviewer 2;2;5;8;"There is indeed an error on the figure referencing, we modified to Figure 3B where the lineaments
are now clearly indicated."
Author;Reviewer 2;2;6;9;done.
Author;Reviewer 2;2;7;10;"We indeed need to add this link- we will
put a link in place upon acceptance of the paper"
Author;Reviewer 2;2;8;11;done.
Author;Reviewer 2;2;9;12;done.
Author;Reviewer 2;2;10;13;done.
Author;Reviewer 2;2;11;14;done, we also modified the fault legend to add clarity
Author;Reviewer 2;2;12;15;done.
Author;Reviewer 2;2;13;16;"We separated the legends from figures 1A and 1B as to add clarity. This article is focused on the
Beetaloo subbasin and we use the direct input for Geoscience Australia in this stratigraphic column.
We are not willing to add complexity by presenting in detail the Basins that are covering the Beetaloo
Sub-Basin. We removed from the legend the details on the different basins as we understand that it is leading the reviewer in directions we are not exploring on the CLA stratigraphy- we do not refer this
complexity in the results and discussion."
Author;Reviewer 2;2;14;17;Quality improved
Author;Reviewer 2;2;15;18;Thanks, the figure have been entirely revisited and divided into four subfigures as advised below
Author;Reviewer 2;2;16;19;done.
Author;Reviewer 2;2;17;20;"The adopted approach was:
Small segments with less than 10 nodes were automatically removed in SKUA (Paradigm/Emerson
Trademark) and one iteration of smoothing was applied that further removed small irregularities
without changing the overall orientation of major drainage lines. This output was then overlayed
upon satellite and magnetic images where lineaments are evident for checking and quality control. In
this process, minor mismatches of the automated simplified lines were removed and small drainage
segments were connected along major lineaments for further simplification and reduction of the
dataset.
We added this description of the adopted approach in the legend"
Author;Reviewer 2;2;18;21;done
Author;Reviewer 2;2;19;22;done
Author;Reviewer 2;2;20;23;figure redrawn
Author;Reviewer 2;2;21;24;done
Author;Reviewer 2;2;22;25;Well label typos modified
Author;Reviewer 2;2;23;26;Legend added for those lines
Author;Reviewer 2;2;24;27;done
Author;Reviewer 2;2;25;28;sochores added as supplementary material
Author;Reviewer 2;2;26;29;done
Author;Reviewer 2;2;27;30;done
Author;Reviewer 2;2;28;31;done
Author;Reviewer 2;2;29;32;done, legend cleared from information not represented
Author;Reviewer 2;2;30;33;done, legend cleared from information not represented
Author;Reviewer 2;2;31;34;checked and clarified
Author;Reviewer 2;2;32;35;Clearly identified in the legend and representation
Author;Reviewer 2;2;33;36;removed
Author;Reviewer 2;2;34;37;Outline size modified and homogenised with other figures
Author;Reviewer 2;2;35;38;Red selected
Author;Reviewer 2;2;36;39;modified
Author;Reviewer 2;2;37;40;modified accordingly
Author;Reviewer 2;2;38;41;"With the new classification the reader
should be able to better read the paper and can now directly refer to the stratigraphic table"
Author;Reviewer 2;2;39;42;Done, figure clarified as well
Author;Reviewer 2;2;40;43;"done, we also totally revisited this figure as to
have a cleared output"
Reviewer 2;Author;3;1;0;With respect to the helium measurements, the references to the primary documentation requested by the reviewer in comments to v.1 of the manuscript are not provided, nor do the authors provide any comment as to why they deem this unnecessary. Section 4.3 Helium concentrations and isotopic composition measured in groundwater, is framed around results from previous studies. Providing references to these original studies (including access to the actual data that allow objective verification) rather than referencing to summary papers would be more in line with scientific publishing practice. If the primary documentation is not accessible, the authors should state this clearly.
Reviewer 2;Author;3;2;0;Figure 4. Seismic reflection data quality is ranked and colour-coded as “Excellent”, “Average” and “Poor”. Where does the fourth category, “Fair”, which also is a qualitative category, fit in, and why not include this category in the legend?
Reviewer 2;Author;3;3;0;Figure 5. Isochron maps have been included in the supplementary material, the initial review suggested isoCHORE maps. Including these is maybe not critical, but as mentioned in the initial review, thickness maps sometimes highlight structural lineaments quite well. I don't know if this is the case here, but if they do, including isochore maps would enhance the readers' understanding of basin geometry and -infill.
Reviewer 2;Author;3;4;0;Figure 7. Although the design of the figure is very much improved compared to the one submitted initially, it is still difficult differentiate between the Post Wilton “Strike-slip” and “Reverse” faults. Please use contrasting colours to differentiate them.
Reviewer 2;Author;3;5;0;If I understand the map correctly, fluid escape features on the map are shown as red dots. Why does the legend show these as thick red lines?
Reviewer 2;Author;3;6;0;Figure 8. Please keep the number of measurements included in each plot. The plot “Surface drainage network from this study” is identical to the original figure and should have n=130 measurements. According to the new caption shows the unfiltered surface drainage network. To my understanding this should correspond to Figure 2 a, which shows substantially more than 130 lineaments. How did you pick the ones you measured? Please clarify.
Author;Reviewer 2;4;1;1;The helium measurements have been added as supplementary data and the author made a clear difference between this study Helium measurements and other tracer studies we are citing.
Author;Reviewer 2;4;2;2;Done, thank you
Author;Reviewer 2;4;3;3;The isochores have been added in the seismic supplementary dataset
Author;Reviewer 2;4;4;4,5;Post Wilton “Strike-slip” and “Reverse” faults have been redrawn in all figures (Figure 1, 7, 9) with a new colour code, the fluid escape features are now shown as red dots in the legend as well.
Author;Reviewer 2;4;5;6;Number of measurements added in each plot. Figure 2a correspond to the SEEBASE structural lineaments (n=681).
