Side;Opponent;Round;Number;Attacks;Text
Author;Reviewer_1;2;1;1;We agree with the referee that in any open system as we have here , information will leak out and a corresponding backaction on the wavefunction cannot be avoided. However, by operating with ultra-cold quantum particles far of any internal resonance, the coherence time can be pretty long. This was shown with BEC’S trapped in cavities (see e.g. Ref 9). The effect of localization via cavity transmission can be reduced by working at higher cavity photon numbers. Ultimately the interplay between measurement induced localization and coherence spreading by unitary evolution could be one of the most interesting points in setting up such an experiment. One should study a transition from classical to quantum behavior depending on the degree of observation of the system.
Author;Reviewer_1;2;2;2;Axes added.
Author;Reviewer_1;2;3;3;We have reformulated to avoid confusion and unsubstantiated claims: “The mechanism is reminiscent of the one exploited in the creation of artificial potentials in optical lattices~\cite{Struck2012Tunable} applied here to the classical regime”
Author;Reviewer_1;2;4;4;We have rephrased: “In this sense, this work is a stepping stones towards a proposal for implementing a quantum random walk mirroring progress already achieved with photons…”.
Author;Reviewer_1;2;5;5;We have added a clarifying statement in the beginning of section 2: “We consider an effective one-dimensional model”.
Author;Reviewer_1;2;6;6;"The referee is correct; in the convention that we specify the negative detuning corresponds to the regime where motional instabilities are avoided and cavity cooling is possible. We included this in the figure caption."
Author;Reviewer_1;2;7;7;As we specify now in the beginning of section 3: “We treat $\eta_T$ as a free varying parameter. In the following we set $\kappa=1$ for numerical simulations and normalize the time in units of $\kappa^{-1}$”.
Author;Reviewer_1;2;8;8;As the referee correctly infers the random walk is merely an effect of the time modulation of the potential. The classical limit without time delayed action (characteristic of the cavity) will reproduce the kind of walk obtained in the LT limit where Fig. 3 and the analysis has been performed. The other regime where the transverse field kicks the particle out of the longitudinal trap is a cavity effect as the effective force (transverse) has a different modulation than the simple cosine of the free space transverse wave. However, for fine tuning of parameters and to insure stability of trajectories we have used the cavity cooling effect.
Author;Reviewer_1;2;9;9;Yes, some momentum diffusion can be expected. In principle using a sufficiently narrow cavity and suitable operation parameters cavity cooling could be tuned to cancel such unwanted heating. However, this is connected to dissipative dynamics and will change the effective operating parameters of the system. In the bad cavity limited on the other hand, one can expect some “cavity heating” instead of cooling, but the rate of this heating should be slow enough to allow for many kicks before it gets relevant.
Author;Reviewer_2;2;10;1;We have corrected the sign in the commutation relation.
Author;Reviewer_2;2;11;2;We have added a proper reference as Ref. [23].
Author;Reviewer_2;2;12;3;"We have added the definition for \gamma in the text. Here we focus on a dispersive regime of weak atomic excitation, where the so called dipole force dominates the mechanical atom field interaction and spontaneous emission plays a negligible role. In this limit the mechanical forces can be derived from a deterministic (time dependent) optical potential (see refs. 7-9 for details).
 However, as the referee points out, in the nonlinear dynamical regime, the effects stemming from the inclusion of a random spontaneous emission could be amplified. A similar randomness is connected to cavity cooling in a regime of weak coherent intra-cavity fields. This certainly will have to be considered in a quantum treatment.
 In our simulation we got the “quasi random” dynamics from deterministic motion connected to details of the initial conditions without including random forces."
Author;Reviewer_2;2;13;4;Indeed all the above mentioned expressions were missing a factor of \kappa as the referee correctly observed.
Author;Reviewer_2;2;14;6;The analytical considerations fit very well with numerical results. Indeed, in this regime, we have performed the simulations by choosing parameters derived from analytical considerations. The emergence of the jump regime is directly connected with the increase of the LT force to the value of the longitudinally-induced force but the fine tuning of the parameters is a bit tricky in order to insure that only jumps to neighbouring sites occur. Therefore we have restricted our presentation to the other regime where the jumps are strictly occurring owing to the transverse-longitudinal time modulation of the potential.
Author;Reviewer_2;2;15;7;We have fixed this mistake.
Author;Reviewer_2;2;16;8;We changed the order of the figures and corrected the reference to the wrong figure.
Author;Reviewer_2;2;17;9;Comma has been introduced.
Author;Reviewer_2;2;18;10;The b) has been eliminated.
Author;Reviewer_2;2;19;11;Subscript has been introduced.
Author;Reviewer_2;2;20;12;We have restricted the analysis to 2 curves (full and dashed) and a thinner red dashed curve corresponding to the analytical solution in the lower plots. The visibility is clearly increased and the message stays the same.
