Side;Opponent;Round;Number;Attacks;Text
Author ;Reviewer 1;2;4;4;"The seasonal cycle was removed because our interest is to study precipitation anomalies, which are better observed once the seasonal cycle is removed. Furthermore, when we applied the PCA analysis before removing seasonality, the first 2 PCs were related to the seasonal cycle, and they explained over 70% of variability in the data. This obscured the variability that we aimed to analyze in our manuscript.
The seasonal cycle was removed by calculating the seasonality of rainfall for each pixel in our dataset and then removing this cycle from each pixel timeseries. In this way, we kept values above or below average only (i.e., anomalies)."
Author ;Reviewer 1;2;5;5;We did not a analyze a 10-year period. What we did was to take the 10 years with the maximum values in each PC time series and the 10 years with the minimum values in the PC time series. We did this to build the composites that are respectively representative of the positive and negative modes of the PCs. This is how the data for Figures 4, 6, 7, 8, and 9 were selected.
Author ;Reviewer 1;2;6;6;In section 3.1 we analyze the circulation anomalies related to PC1. Figure 3a shows that PC1 is mainly related to the DJF season, when the SACZ is more active. As we hypothesized that PC1 is related to the SACZ and we already found from Figure 3a that the amplitude of this PC is higher in this season, we chose to analyze the variable of interest (in this case VIDMF) for the DJF season.
Author ;Reviewer 1;2;7;7;The arrow and the label 15 g kg -1ms-1 the scale for the figure. The arrows in the figure show moisture flux in g kg -1ms-1, The arrow is the size corresponding to 15 g kg -1ms-1
Author ;Reviewer 1;2;8;7;We have made the font in Figure 5 bigger.
Author ;Reviewer 1;2;9;8;That conclusion is from the black line in Figure 7, which shows the MAM climatology for ω. This is now clearer in the text.
Author ;Reviewer 1;2;10;9;Please refer to our reply for the comment about LINE 120 above.
Author ;Reviewer 1;2;11;10;Please refer to our reply for the comment about the 15 g kg -1ms-1 label for Figure 4.
Author ;Reviewer 2;2;1;1;We thank the reviewer for this comment that adds useful information in the present study, when we decided to limit our study period to the 1931-2016 range, we based our decision in the maps of the number of stations for each pixel in the dataset. We have added a figure in supplementary material (Figure S1), as the figure shows, the plot for 1931 is the first one to show stations over the Andes and the central Amazon rainforest. We believe that data prior this time (as seen on the 1921 figure and the ones before) are not sufficient for the analysis we perform.
Author ;Reviewer 2;2;2;2;PCA is very useful tools for studying of climate. We chose this technique as it is very adequate to distinguish among different modes of variability that are independent from each other (as each PC is calculated after the effect of the previous ones is removed), which was the objective of our analysis. Another reason for us to choose PCA was that we needed to reduce the dimensions of our dataset, thus this method was the most suitable to fulfill of these requisites.
Author ;Reviewer 2;2;3;3;We thank the reviewer for this suggestion. Please refer to our reply for the next comment.
Author ;Reviewer 2;2;4;4;"We are thankful to the reviewer for this observation that improves and strengthen the analyses of our manuscript. In order to calculate the SACZ intensity we calculated an index based on Outgoing Longwave Radiation (OLR) data over central-eastern Brazil delimited by 65–30◦ W, 40◦ S–0◦ N. The SACZ index is the first PC of the DJF OLR anomalies over this area. This methodology is described in [1]. We had to calculate the correlation between PC1 and the SACZ index for the 1979-2016 period, as OLR data is only available since 1979. 
When we correlated the SACZ index with our PC1 we found a correlation coefficient equal to 0.69. Thus, we confirm that our first PC and the associated precipitation anomalies are related to the SACZ intensity."
Author ;Reviewer 2;2;5;5;We have added the effects in precipitation anomalies of La Niña (or the negative phase of the second PC) to Section 3.2.
Author ;Reviewer 2;2;6;6;As observed in Figure 5, the 4 leading PCs of precipitation anomalies in Tropical South America do not have any observable trends over time. Thus, these time series do not show a sign of the climate change in the past 50 years. However, we do comment on the implications of our results in the context of climate change in the Conclusions section. We refer to how the SAMS has changed, and also about how the relation between our PCs and their corresponding precipitation anomalies could be useful to infer precipitation changes should these modes of variability change in the future. However, there is an apparent, change in the frequency and amplitude of the extremes after 1970, we have made a comment about this in the conclusions.
Author ;Reviewer 2;2;7;7;We thank the reviewer for this comment, we have fixed these errors of standardization in the citation style format.
Author ;Reviewer 2;2;8;8;We thank the reviewer for this comment. We have written a short paragraph in the end of the Introduction section. We think this is a good addition to our manuscript.
Author ;Reviewer 2;2;9;9;"We thank the reviewer for this comment. This is something that we considered carefully and discussed when deciding on the color bars, not only for this figure but also for the others (4 and 6). We decided on the color bars as they are to relate blue colors to more rainfall, moisture, and thus water; and red colors to less rainfall and thus drought. This is also stated in the figure captions. We believe this makes for a more intuitive reading of the papers and figures. Therefore, we would like to keep our figures in their current format. "
Author ;Reviewer 2;2;10;10;We thank the reviewer for their careful revision of our paper, we have corrected this typo.
Author ;Reviewer 2;2;11;11;We have checked our paper to correct the mentioned typos.
Reviewer 1;Author ;3;1;0;LINE 73: The full name of GPCC should be given when its first appearance.
Reviewer 1;Author ;3;2;0;LINE 139: What’s the meaning of the “positive phase”, which should be defined clearly.
Reviewer 1;Author ;3;3;0;LINE 190: The process description should be given more details.
Reviewer 1;Author ;3;4;0;LINE 205-207: I don't understand why you put the last sentence here?
Reviewer 1;Author ;3;5;0;LINE 216: This description is not appropriate. The time scale of the extremes of the amplitude of the first PC is shown in Figure 5a.
Reviewer 1;Author ;3;6;0;LINE 323: Figure 3(c) is a boxplot of the normalized magnitudes of PC3 month by month, which cannot reveal that the magnitudes of PC3 are greater for the negative phase than for the positive phase.
Reviewer 2;Author ;3;1;0;The authors have provided convincing responses to the questions raised in the first revision round. Therefore, I suggest to accept the manuscript for publication.
Author ;Reviewer 1;4;1;1;We have implemented this change.
Author ;Reviewer 1;4;2;2;"We thank the reviewer for this comment. We have introduced a description of what these 
maps of the positive phase show in the Methods section. Please refer to lines 128-130 in the 
revised version of the manuscript."
Author ;Reviewer 1;4;3;3;"We have added a short paragraph summarizing the evidence that demonstrates that PC1 is 
related to the SACZ intensity. Please refer to lines 194-197 in the revised version of the 
manuscript."
Author ;Reviewer 1;4;4;4;"We thank the reviewer for this comment. We agree that the purpose of the sentence was not 
clear. We have added more details now. The purpose is to connect it to the start of the next 
Section about PC2 which starts comparing the time scales of variation of PC1 and PC2 
timeseries and associating this to the relevant processes (short time scale changes in SACZ 
intensity vs longer time scale ENSO fluctuations)."
Author ;Reviewer 1;4;5;5;"We thank the reviewer for this comment. We have made this sentence clearer now, citing 
Figure 5a when referring to PC1 and Figure 5b when referring to PC2."
Author ;Reviewer 1;4;6;6;"The normalization of our data was performed by dividing each PC time series by the 
maximum of the absolute value for each time series. We did this because we wanted to keep 
this relevant information in our data. Therefore, the figure reveals that the magnitudes of the 
negative phase of PC3 are greater than for the positive phase. We have clarified this in the 
Methods section."
Author;Reviewer 2;4;1;1;Reviewer 2 did not have more comments on our manuscript.
