Side;Opponent;Round;Number;Attacks;Text
Reviewer_2;Author;1;3;0;Furthermore, there is no discussion of principal-agent literature in a third sector context (see, for example, Jegers, 2009), which is quite surprising since the proposition to go beyond the traditional principal-agent literature is one of the main ideas of the manuscript.
Reviewer_2;Author;1;4;0;In the abstract, the author also states that the over-reliance on the principal-agent model introduces two challenges. However, a solid foundation for this argument is missing. The disadvantages of a too narrow principal-agent approach have been acknowledged in previous studies
Reviewer_2;Author;1;5;0;"Furthermore, attempts have already been made to broaden the principal-agent approach in nonprofit organizations (Ben-Ner et al., 2012; Van Puyvelde et al., 2012, Coule, 2015), leading me to the question what this manuscript actually adds to the literature."
Reviewer_2;Author;1;6;0;In the introduction, the author also mentions underdeveloped modes of stakeholder governance in the third sector. I do not agree with this view. Several stakeholder governance frameworks for third sector organizations have already been developed in the literature
Reviewer_2;Author;1;7;0;The author uses “stakeholder-controlled firm”, “third sector organizations”, “nonprofit organizations”, “social enterprise”, and “co-operative” without clearly defining these types and mentioning which nonprofit type is actually the focus of the study
Reviewer_2;Author;1;8;0;I am also not convinced by the definition of co-operatives mentioned in the paper.
Reviewer_2;Author;1;9;0;Furthermore, given that the world of third sector organizations is very rich and heterogeneous, one should be careful by discussing third sector organizations in general, especially since the case study seems to focus on co-operative enterprises. Instead of being vague and using a mixed terminology, the manuscript should clearly distinguish which nonprofit type is the subject of the paper, and be very careful in generalizing the findings of this study to third sector governance, which mistakenly happens in the conclusion (p. 15). Given the case study, I would focus on the governance of co-operatives.
Reviewer_2;Author;1;10;0;The literature review is completely missing…
Reviewer_2;Author;1;11;0;Given the aforementioned comments, I would advise the author to revise the paper by focusing on the governance of nonprofit associations / co-operatives.
Reviewer_2;Author;1;12;0;I believe that Cornforth’s paper (2004) might be a good starting point.
Reviewer_2;Author;1;13;0;In addition, a more extensive literature review and comparison with previous principal-agent literature and stakeholder governance models (especially Van Puyvelde et al., 2012 and Coule, 2015) may give the manuscript a more solid theoretical foundation. As such, applying the idea of the Ostrom design principles to nonprofit governance and illustrating this with a case study may more clearly show the contribution of the manuscript to the current literature.
Author;Reviewer_2;2;10;1;"I agree with your points about the over-emphasis on principle-agent types of governance arrangements. The Cornforth (2004) article reoriented my thinking (thank you). I recognized that it was not ""P-A"" I was critiquing, but the unitarist tradition. That approach helped with definitional rigor."
Author;Reviewer_2;2;11;2;"I agree with your points about the over-emphasis on principle-agent types of governance arrangements. The Cornforth (2004) article reoriented my thinking (thank you). I recognized that it was not ""P-A"" I was critiquing, but the unitarist tradition. That approach helped with definitional rigor."
Author;Reviewer_2;2;12;3;"I agree with your points about the over-emphasis on principle-agent types of governance arrangements. The Cornforth (2004) article reoriented my thinking (thank you). I recognized that it was not ""P-A"" I was critiquing, but the unitarist tradition. That approach helped with definitional rigor."
Author;Reviewer_2;2;13;4;"I believe the recalibration of the core critique from ""P-A"" to unitarism addresses the commentary, here."
Author;Reviewer_2;2;14;5;"I believe the recalibration of the core critique from ""P-A"" to unitarism addresses the commentary, here."
Author;Reviewer_2;2;15;6;"A further recalibration. I adusted the commentary to address ""pluralistic"" governance as opposed to stakeholder governance."
Author;Reviewer_2;2;16;7;I editted the paper for consistenct, in line with your commentary.
Author;Reviewer_2;2;17;8;The definition used is from the official representative body, the International Co-operative Alliance.
Author;Reviewer_2;2;18;9;Acknowledged. First, the paper is no longer listed as a case study, but as a discussion piece. Second, I note in the paper that I am not making the claim that the co-operative model is part of the third sector.
Author;Reviewer_2;2;19;10;"Acknowledged. The ""Literature Review"" section now falls under a more accurate heading of Introducing the Ostrom Design Principles."
Author;Reviewer_2;2;20;10;I believe that this then addresses the issues that fall in line with your critiques about the theoretical foundation.
Author;Reviewer_2;2;21;11;As per your suggestions, I did focus on the co-operative model
Author;Reviewer_2;2;22;12;Very helpful! Thank you!
Author;Reviewer_2;2;23;13;Note that the paper no longer claims this to be a case study, and instead positions itself as a discussion paper, performing a secondary archival analysis of media accounts.
Reviewer_3;Author;1;1;0;The basic premise of this article is good: the application of Ostrom's design principles as a way of analysing / evaluating governance in third sector organisations is quite innovative, particularly combined with a discussion of third sector / cooperative governance principles.
Reviewer_3;Author;1;2;0;The writing is good, there is a sound development of the theory, and some well drawn conclusions. However, there are subtleties in the literature that need considering, and also the methodology (which is extremely weak).
Reviewer_3;Author;1;3;0;The characterisation of third sector governance is too crude. For example, the third sector itself can be seen as diverse with philanthropic, mutual, cooperative and association sub-sectors. The comments at the start of the literature review might apply to foundations and charities, but are less true of association and mutuals (let alone cooperatives). Also, where there are accounting regulations (like SORP), there are mechanism that keep associations and charities accountable to their donors.
Reviewer_3;Author;1;4;0;Given the inclusion of Coule's paper, I would have already expected more sensitivity to divisions unitary and pluralist theories of governance but by reviting this (and reading Turnbull's Cornforth's and Ridley-Duff's precursor to Coule's work), this should be adequately addressed.
Reviewer_3;Author;1;5;0;Secondly, I just can't agree that third sector governance is derived from for-profit principles. It is - mostly - derived from philanthropic principles (or mutual principles inside the social economy). There is, however, some common practices, but not for the reasons described. Just as the wealthy entrepreneur seeks to control the private enterprise through shareholdings, so the wealthy philanthropist seeks to control the non-profit enterprise through trust law. In both cases, Principle-Agent assumptions apply, but not because both are based on for-profit assumptions. These apply in both cases because funding is sought from wealthy providers with the power to frame laws that require their investees to use the money for the purposes stimpulated by them. Associations, mutuals and cooperatives, however, are not dependent on the patronage of the rich, but the patronage of the many, and their mass member legal structures and accountability mechanisms reflect this. In the social economy (associations, mutuals and cooperatives) the legal structures and accountabilities are different (and are captured well in the paper).
Reviewer_3;Author;1;6;0;This is weak, perhaps too weak for an academic paper. Certainly, some description of the process by which the case study was developed (sources used, data collection techniquies, analysis techniques) are needed to be publishable. The use of media sources, while not ideal, might be adequate if the author(s) can show systematic and comprehensive collection of them. However, the credibility of the paper and findings would be enormously enhanced is some primary interview data could be collected and presented. Is there a way to interview members who participated in action (or access sources written by them)?
Reviewer_3;Author;1;7;0;The framework for this section exists but feels a bit superficial and under-developed. I think it needs linking back to the findings more clearly and to be elaborated and slightly more length (cut some literature if needed to stay within the word length limits).
Reviewer_3;Author;1;8;0;Lastly, the discussion and conclusions need to stick to contributions to theory / research practice and refrain from commenting on wider issues without adequate justification. Stick to commenting on the usefulness and value of ODPs, and draw out any theoretical contributions regarding the design principles themselves, or their value as a theoretical perspective for governance research. Some well grounded comments on their use in other governance research are merited right at the end.
Author;Reviewer_3;2;24;1;Thank you.
Author;Reviewer_3;2;25;2;Agreed.
Author;Reviewer_3;2;26;3;I agree with your critique. I have adjusted accordingly. I did this by separating the co-operative model from the third sector, and instead noted that there exists commonalities which allows for comparative learning and innovations in governance.
Author;Reviewer_3;2;27;4;Note that throughout the document I incorporate Coule's unitary-pluralist dimensions.
Author;Reviewer_3;2;28;5;Agreed and accounted for.
Author;Reviewer_3;2;29;6;Agreed. I misrepresented the analysis. It is not a case study, but instead an cursory archival analysis and exploration, utilizing secondary sources
Author;Reviewer_3;2;30;7;Agreed. The Analysis, Discussiom, and Conclusion sections are more fleshed out.
Author;Reviewer_3;2;31;8;Agreed, and accounted for.
Reviewer_4;Author;1;1;0;I do not understand the purpose of the paper.
Reviewer_4;Author;1;2;0;The author is mixing up several concepts and ignore the abundant literature on governance in nonprofits not dealing with the agency theory.
Reviewer_4;Author;1;3;0;The style is more journalistic and free opinion than rigourous research.
Reviewer_4;Author;1;4;0;Public enterprises, third sector cooperatives are all mixedup.
Reviewer_4;Author;1;5;0;The conceptual framework is not clearly presented and I do not see what are the contributions except some free statements at the end not really related to the analysis.
Author;Reviewer_4;2;32;1;I hope that the revisions in the abstract an introduction better clarify the purpose.
Author;Reviewer_4;2;33;2;Agreed. I accounted for this throughout the document. Terminology is used in a definitionally consistent manner.
Author;Reviewer_4;2;34;3;Note that I adjusted the paper, and recalibrated it from a case study, to a discussion paper that utilizes an archival analysis of secondary sources. I do this in order to demonstrate how the Ostrom Design Principles may be used by the researcher to better contextualize the subject being studied so they may enter the field prepared to deeply interrogate.
Author;Reviewer_4;2;35;4;Noted and accounted for throughout the document.
Author;Reviewer_4;2;36;5;Acknowledged. I cleaned and honed the Introduction, and added a more robust Conclusion.
Reviewer_1;Author;3;1;0;The literature part is improved by changing the headline, putting it in the right setting. The change illustrates how headlines can change the apperance of the text contents. However, I cannot see how chapter 2.2. is a sub-theme under the Ostrom Principles? If they are - the connection need explainnig. If they are not, the main headling Chapter 2 should be reformulated again.
Reviewer_1;Author;3;2;0;I still miss a source reference at the bottom of page 9 (Rochdale Society).
Reviewer_1;Author;3;3;0;On top of page 11 there is still no examples of adversarial effects removed by co-operative.
Reviewer_1;Author;3;4;0;The comments added in the beginning of Chapter 3 on methodology are important and improves the text a lot. The author openly acknowledges that the basis for a complete picture is lacking. I do not expect the complete picture, but should have comments on limitations and to what degree the conclusions and learnings are possible to generalize.
Reviewer_1;Author;3;5;0;"Conclusion: middle of page 16: ""we cannot know the motivations behind.."" Have you tried to talk to them? I believe it is possible to get to know."
Reviewer_1;Author;3;6;0;" Low on page 16: ""The ownership becomes absentee, ..."" This is in the case of co-operative?"
Author;Reviewer_1;4;1;1;I have changed the headings for these sections to better reflect the content. They read as follows:
Author;Reviewer_1;4;2;2;This is general knowledge, thereby not necessitating a reference. If the reviewers disagree, I would add a reference.
Author;Reviewer_1;4;3;3;I have added commentary about moral hazard and information asymetries.
Author;Reviewer_1;4;4;4;Agreed. I have added additional elaboration.
Author;Reviewer_1;4;5;5;Commentary added, nothing the need for additiona interogation.
Author;Reviewer_1;4;6;6;Commentary added for further clarity.
